date,proportion,variant
2023-01-13,0.5373134328358209,BA.5.2.48*
2023-01-13,0.34328358208955223,BF.7.14*
2023-01-13,0.007462686567164179,BA.2.75*
2023-01-13,0.0,XBB.1.5*
2023-01-13,0.0,XBB.1.9.1*
2023-01-13,0.0,XBB.1.22.1*
2023-01-13,0.0,XBB.1.16*
2023-01-13,0.0,EG.5.1*
2023-01-14,0.5362318840579711,BA.5.2.48*
2023-01-14,0.2318840579710145,BF.7.14*
2023-01-14,0.057971014492753624,BA.2.75*
2023-01-14,0.014492753623188406,XBB.1.5*
2023-01-14,0.0,XBB.1.9.1*
2023-01-14,0.0,XBB.1.22.1*
2023-01-14,0.0,XBB.1.16*
2023-01-14,0.0,EG.5.1*
2023-01-15,0.7664670658682635,BA.5.2.48*
2023-01-15,0.16766467065868262,BF.7.14*
2023-01-15,0.0,BA.2.75*
2023-01-15,0.0,XBB.1.5*
2023-01-15,0.0,XBB.1.9.1*
2023-01-15,0.0,XBB.1.22.1*
2023-01-15,0.0,XBB.1.16*
2023-01-15,0.0,EG.5.1*
2023-01-16,0.6816816816816816,BA.5.2.48*
2023-01-16,0.25225225225225223,BF.7.14*
2023-01-16,0.006006006006006006,BA.2.75*
2023-01-16,0.0,XBB.1.5*
2023-01-16,0.0,XBB.1.9.1*
2023-01-16,0.0,XBB.1.22.1*
2023-01-16,0.0,XBB.1.16*
2023-01-16,0.0,EG.5.1*
2023-01-17,0.6099585062240664,BA.5.2.48*
2023-01-17,0.23651452282157676,BF.7.14*
2023-01-17,0.02074688796680498,BA.2.75*
2023-01-17,0.0,XBB.1.5*
2023-01-17,0.0,XBB.1.9.1*
2023-01-17,0.0,XBB.1.22.1*
2023-01-17,0.0,XBB.1.16*
2023-01-17,0.0,EG.5.1*
2023-01-18,0.7235772357723578,BA.5.2.48*
2023-01-18,0.2032520325203252,BF.7.14*
2023-01-18,0.0,BA.2.75*
2023-01-18,0.0,XBB.1.5*
2023-01-18,0.0,XBB.1.9.1*
2023-01-18,0.0,XBB.1.22.1*
2023-01-18,0.0,XBB.1.16*
2023-01-18,0.0,EG.5.1*
2023-01-19,0.7034482758620689,BA.5.2.48*
2023-01-19,0.25517241379310346,BF.7.14*
2023-01-19,0.013793103448275862,BA.2.75*
2023-01-19,0.0,XBB.1.5*
2023-01-19,0.0,XBB.1.9.1*
2023-01-19,0.0,XBB.1.22.1*
2023-01-19,0.0,XBB.1.16*
2023-01-19,0.0,EG.5.1*
2023-01-20,0.5899280575539568,BA.5.2.48*
2023-01-20,0.33093525179856115,BF.7.14*
2023-01-20,0.0,BA.2.75*
2023-01-20,0.0,XBB.1.5*
2023-01-20,0.0,XBB.1.9.1*
2023-01-20,0.0,XBB.1.22.1*
2023-01-20,0.0,XBB.1.16*
2023-01-20,0.0,EG.5.1*
2023-01-21,0.5652173913043478,BA.5.2.48*
2023-01-21,0.34782608695652173,BF.7.14*
2023-01-21,0.021739130434782608,BA.2.75*
2023-01-21,0.0,XBB.1.5*
2023-01-21,0.0,XBB.1.9.1*
2023-01-21,0.0,XBB.1.22.1*
2023-01-21,0.0,XBB.1.16*
2023-01-21,0.0,EG.5.1*
2023-01-22,0.6447368421052632,BA.5.2.48*
2023-01-22,0.17105263157894737,BF.7.14*
2023-01-22,0.0,BA.2.75*
2023-01-22,0.0,XBB.1.5*
2023-01-22,0.0,XBB.1.9.1*
2023-01-22,0.0,XBB.1.22.1*
2023-01-22,0.0,XBB.1.16*
2023-01-22,0.0,EG.5.1*
2023-01-23,0.6265060240963856,BA.5.2.48*
2023-01-23,0.2891566265060241,BF.7.14*
2023-01-23,0.012048192771084338,BA.2.75*
2023-01-23,0.0,XBB.1.5*
2023-01-23,0.0,XBB.1.9.1*
2023-01-23,0.0,XBB.1.22.1*
2023-01-23,0.0,XBB.1.16*
2023-01-23,0.0,EG.5.1*
2023-01-24,0.5647058823529412,BA.5.2.48*
2023-01-24,0.35294117647058826,BF.7.14*
2023-01-24,0.03529411764705882,BA.2.75*
2023-01-24,0.0,XBB.1.5*
2023-01-24,0.0,XBB.1.9.1*
2023-01-24,0.0,XBB.1.22.1*
2023-01-24,0.0,XBB.1.16*
2023-01-24,0.0,EG.5.1*
2023-01-25,0.5963302752293578,BA.5.2.48*
