date,proportion,variant
2023-02-16,0,XBB.1.22*
2023-02-16,0.009155646,XBB.1.5*
2023-02-17,0.001771479,XBB.1.9*
2023-02-17,0,XBB.1.16*
2023-02-17,0.970770593,BA.5.2*
2023-02-17,0.317094774,BF.7.14*
2023-02-17,0.00088574,XBB.1.22*
2023-02-17,0.012400354,XBB.1.5*
2023-02-18,0.001746725,XBB.1.9*
2023-02-18,0,XBB.1.16*
2023-02-18,0.96419214,BA.5.2*
2023-02-18,0.319650655,BF.7.14*
2023-02-18,0.000873362,XBB.1.22*
2023-02-18,0.012227074,XBB.1.5*
2023-02-19,0.002650177,XBB.1.9*
2023-02-19,0,XBB.1.16*
2023-02-19,0.962897527,BA.5.2*
2023-02-19,0.307420495,BF.7.14*
2023-02-19,0.000883392,XBB.1.22*
2023-02-19,0.013250883,XBB.1.5*
2023-02-20,0.003172086,XBB.1.9*
2023-02-20,0,XBB.1.16*
2023-02-20,0.961934972,BA.5.2*
2023-02-20,0.306899286,BF.7.14*
2023-02-20,0.000793021,XBB.1.22*
2023-02-20,0.015067407,XBB.1.5*
2023-02-21,0.003286771,XBB.1.9*
2023-02-21,0,XBB.1.16*
2023-02-21,0.958915366,BA.5.2*
2023-02-21,0.294165982,BF.7.14*
2023-02-21,0.000821693,XBB.1.22*
2023-02-21,0.015612161,XBB.1.5*
2023-02-22,0.002419355,XBB.1.9*
2023-02-22,0,XBB.1.16*
2023-02-22,0.961290323,BA.5.2*
2023-02-22,0.290322581,BF.7.14*
2023-02-22,0.000806452,XBB.1.22*
2023-02-22,0.015322581,XBB.1.5*
2023-02-23,0.002379064,XBB.1.9*
2023-02-23,0,XBB.1.16*
2023-02-23,0.965107058,BA.5.2*
2023-02-23,0.300555115,BF.7.14*
2023-02-23,0.000793021,XBB.1.22*
2023-02-23,0.011895321,XBB.1.5*
2023-02-24,0.007364975,XBB.1.9*
2023-02-24,0,XBB.1.16*
2023-02-24,0.963993453,BA.5.2*
2023-02-24,0.320785597,BF.7.14*
2023-02-24,0,XBB.1.22*
2023-02-24,0.009819967,XBB.1.5*
2023-02-25,0.00886382,XBB.1.9*
2023-02-25,0,XBB.1.16*
2023-02-25,0.970991136,BA.5.2*
2023-02-25,0.319097502,BF.7.14*
2023-02-25,0,XBB.1.22*
2023-02-25,0.009669621,XBB.1.5*
2023-02-26,0.010620915,XBB.1.9*
2023-02-26,0,XBB.1.16*
2023-02-26,0.961601307,BA.5.2*
2023-02-26,0.305555556,BF.7.14*
2023-02-26,0,XBB.1.22*
2023-02-26,0.013071895,XBB.1.5*
2023-02-27,0.011820331,XBB.1.9*
2023-02-27,0.000788022,XBB.1.16*
2023-02-27,0.959810875,BA.5.2*
2023-02-27,0.309692671,BF.7.14*
2023-02-27,0,XBB.1.22*
2023-02-27,0.011820331,XBB.1.5*
2023-02-28,0.011820331,XBB.1.9*
2023-02-28,0.000788022,XBB.1.16*
2023-02-28,0.960598897,BA.5.2*
2023-02-28,0.31284476,BF.7.14*
2023-02-28,0,XBB.1.22*
2023-02-28,0.011820331,XBB.1.5*
2023-03-01,0.012872084,XBB.1.9*
2023-03-01,0.000804505,XBB.1.16*
2023-03-01,0.957361223,BA.5.2*
2023-03-01,0.31536605,BF.7.14*
2023-03-01,0,XBB.1.22*
2023-03-01,0.013676589,XBB.1.5*
2023-03-02,0.013056836,XBB.1.9*
2023-03-02,0.000768049,XBB.1.16*
2023-03-02,0.956989247,BA.5.2*
2023-03-02,0.307987711,BF.7.14*
2023-03-02,0,XBB.1.22*
2023-03-02,0.012288786,XBB.1.5*
2023-03-03,0.011272142,XBB.1.9*
2023-03-03,0.002415459,XBB.1.16*
2023-03-03,0.954911433,BA.5.2*
2023-03-03,0.300322061,BF.7.14*
2023-03-03,0,XBB.1.22*
2023-03-03,0.012882448,XBB.1.5*
2023-03-04,0.0104,XBB.1.9*
2023-03-04,0.0024,XBB.1.16*
2023-03-04,0.9576,BA.5.2*
2023-03-04,0.3128,BF.7.14*
2023-03-04,0,XBB.1.22*
2023-03-04,0.012,XBB.1.5*
2023-03-05,0.008071025,XBB.1.9*
2023-03-05,0.002421308,XBB.1.16*
2023-03-05,0.96448749,BA.5.2*
2023-03-05,0.327683616,BF.7.14*
2023-03-05,0,XBB.1.22*
2023-03-05,0.00968523,XBB.1.5*
2023-03-06,0.006962576,XBB.1.9*
2023-03-06,0.001740644,XBB.1.16*
2023-03-06,0.963446475,BA.5.2*
2023-03-06,0.337684943,BF.7.14*
2023-03-06,0,XBB.1.22*
2023-03-06,0.010443864,XBB.1.5*
2023-03-07,0.011925043,XBB.1.9*
2023-03-07,0.001703578,XBB.1.16*
2023-03-07,0.956558773,BA.5.2*
2023-03-07,0.355195911,BF.7.14*
2023-03-07,0,XBB.1.22*
2023-03-07,0.012776831,XBB.1.5*
2023-03-08,0.010186757,XBB.1.9*
2023-03-08,0.001697793,XBB.1.16*
2023-03-08,0.960950764,BA.5.2*
2023-03-08,0.356536503,BF.7.14*
2023-03-08,0,XBB.1.22*
2023-03-08,0.010186757,XBB.1.5*
2023-03-09,0.010859729,XBB.1.9*
2023-03-09,0.001809955,XBB.1.16*
2023-03-09,0.962895928,BA.5.2*
