date,proportion,variant
2023-05-13,0.021164266,XBB.1.22*
2023-05-13,0.364238411,XBB.1.5*
2023-05-14,0.277429169,XBB.1.9*
2023-05-14,0.170184446,XBB.1.16*
2023-05-14,0.003517779,BA.5.2*
2023-05-14,0.000522913,BF.7.14*
2023-05-14,0.020916524,XBB.1.22*
2023-05-14,0.361332953,XBB.1.5*
2023-05-15,0.279755015,XBB.1.9*
2023-05-15,0.172887731,XBB.1.16*
2023-05-15,0.003472222,BA.5.2*
2023-05-15,0.000434028,BF.7.14*
2023-05-15,0.022521219,XBB.1.22*
2023-05-15,0.355613426,XBB.1.5*
2023-05-16,0.281150005,XBB.1.9*
2023-05-16,0.173761272,XBB.1.16*
2023-05-16,0.00349074,BA.5.2*
2023-05-16,0.000436342,BF.7.14*
2023-05-16,0.022932221,XBB.1.22*
2023-05-16,0.351498109,XBB.1.5*
2023-05-17,0.278757836,XBB.1.9*
2023-05-17,0.17796569,XBB.1.16*
2023-05-17,0.003353258,BA.5.2*
2023-05-17,0.000340186,BF.7.14*
2023-05-17,0.023375614,XBB.1.22*
2023-05-17,0.350099626,XBB.1.5*
2023-05-18,0.282372516,XBB.1.9*
2023-05-18,0.178819614,XBB.1.16*
2023-05-18,0.002789469,BA.5.2*
2023-05-18,0.000195752,BF.7.14*
2023-05-18,0.024811589,XBB.1.22*
2023-05-18,0.34134286,XBB.1.5*
2023-05-19,0.283774442,XBB.1.9*
2023-05-19,0.180624136,XBB.1.16*
2023-05-19,0.002765159,BA.5.2*
2023-05-19,0.000197511,BF.7.14*
2023-05-19,0.02468892,XBB.1.22*
2023-05-19,0.335966818,XBB.1.5*
2023-05-20,0.282287449,XBB.1.9*
2023-05-20,0.183097166,XBB.1.16*
2023-05-20,0.002935223,BA.5.2*
2023-05-20,5.06e-05,BF.7.14*
2023-05-20,0.026467611,XBB.1.22*
2023-05-20,0.331427126,XBB.1.5*
2023-05-21,0.290127805,XBB.1.9*
2023-05-21,0.18431116,XBB.1.16*
2023-05-21,0.002717118,BA.5.2*
2023-05-21,0.000100634,BF.7.14*
2023-05-21,0.027271812,XBB.1.22*
2023-05-21,0.321223709,XBB.1.5*
2023-05-22,0.290857462,XBB.1.9*
2023-05-22,0.18416916,XBB.1.16*
2023-05-22,0.002788905,BA.5.2*
2023-05-22,0.000101415,BF.7.14*
2023-05-22,0.027179149,XBB.1.22*
2023-05-22,0.320115613,XBB.1.5*
2023-05-23,0.288121618,XBB.1.9*
2023-05-23,0.186137593,XBB.1.16*
2023-05-23,0.002885854,BA.5.2*
2023-05-23,0.000154599,BF.7.14*
2023-05-23,0.028446277,XBB.1.22*
2023-05-23,0.319093017,XBB.1.5*
2023-05-24,0.289313777,XBB.1.9*
2023-05-24,0.183184914,XBB.1.16*
2023-05-24,0.00303824,BA.5.2*
2023-05-24,0.00015715,BF.7.14*
2023-05-24,0.028601362,XBB.1.22*
2023-05-24,0.316657936,XBB.1.5*
2023-05-25,0.286745629,XBB.1.9*
2023-05-25,0.190693739,XBB.1.16*
2023-05-25,0.003327693,BA.5.2*
2023-05-25,0.000169205,BF.7.14*
2023-05-25,0.029385223,XBB.1.22*
2023-05-25,0.306655386,XBB.1.5*
2023-05-26,0.28411194,XBB.1.9*
2023-05-26,0.190959565,XBB.1.16*
2023-05-26,0.003140598,BA.5.2*
2023-05-26,0.000112164,BF.7.14*
2023-05-26,0.030620829,XBB.1.22*
2023-05-26,0.307105603,XBB.1.5*
2023-05-27,0.289929874,XBB.1.9*
2023-05-27,0.191304348,XBB.1.16*
2023-05-27,0.00286115,BA.5.2*
2023-05-27,0.000112202,BF.7.14*
2023-05-27,0.029284712,XBB.1.22*
2023-05-27,0.303394109,XBB.1.5*
2023-05-28,0.287626752,XBB.1.9*
2023-05-28,0.193631081,XBB.1.16*
2023-05-28,0.002677452,BA.5.2*
2023-05-28,5.7e-05,BF.7.14*
2023-05-28,0.030192549,XBB.1.22*
2023-05-28,0.299020166,XBB.1.5*
2023-05-29,0.288129725,XBB.1.9*
2023-05-29,0.198049512,XBB.1.16*
