#node	date	numeric date
NODE_0001861	2023-02-07	2023.101642
EPI_ISL_17283538	2023-02-21	2023.141096
EPI_ISL_17308730	2023-02-17	2023.130137
NODE_0001862	2023-03-26	2023.232129
EPI_ISL_17637416	2023-04-11	2023.275342
EPI_ISL_17637417	2023-04-12	2023.278082
NODE_0001454	2023-04-12	2023.278082
EPI_ISL_17637419	2023-04-12	2023.278082
EPI_ISL_17637418	2023-04-12	2023.278082
NODE_0001865	2022-04-26	2022.317428
NODE_0001866	2022-05-14	2022.365080
NODE_0001867	2023-04-16	2023.287971
EPI_ISL_17645770	2023-04-30	2023.327397
NODE_0001715	2023-04-25	2023.313699
EPI_ISL_17664564	2023-04-25	2023.313699
NODE_0001458	2023-04-29	2023.324658
EPI_ISL_17664563	2023-04-29	2023.324658
EPI_ISL_17664553	2023-04-29	2023.324658
NODE_0001870	2022-07-05	2022.508527
EPI_ISL_16376691	2022-12-18	2022.963014
EPI_ISL_16327596	2022-12-11	2022.943836
NODE_0001872	2022-12-06	2022.929092
EPI_ISL_16327646	2022-12-14	2022.952055
EPI_ISL_16327664	2022-12-17	2022.960274
NODE_0001873	2022-05-20	2022.381631
NODE_0001890	2022-06-13	2022.447334
EPI_ISL_16750666	2022-12-02	2022.919178
NODE_0001891	2022-07-18	2022.543030
EPI_ISL_16750668	2022-12-03	2022.921918
NODE_0001892	2022-12-16	2022.958182
EPI_ISL_16902551	2023-02-02	2023.089041
EPI_ISL_17685261	2023-01-26	2023.069863
EPI_ISL_16524093	2023-01-04	2023.009589
NODE_0001875	2022-07-25	2022.562055
EPI_ISL_17685285	2023-02-04	2023.094521
NODE_0001876	2022-09-14	2022.703569
EPI_ISL_17295405	2023-03-09	2023.184932
EPI_ISL_17489850	2023-01-29	2023.078082
NODE_0001878	2022-10-23	2022.809669
EPI_ISL_16376680	2022-12-16	2022.957534
NODE_0001879	2023-01-31	2023.083562
EPI_ISL_16902543	2023-01-31	2023.083562
NODE_0001880	2023-02-25	2023.152804
NODE_0001881	2023-03-10	2023.187671
EPI_ISL_17489046	2023-03-10	2023.187671
EPI_ISL_17262041	2023-03-10	2023.187671
NODE_0001729	2023-03-03	2023.168493
EPI_ISL_17261986	2023-03-03	2023.168493
EPI_ISL_17489074	2023-03-03	2023.168493
NODE_0001472	2022-07-16	2022.537650
NODE_0001884	2023-02-11	2023.114703
NODE_0001474	2023-03-24	2023.226027
EPI_ISL_17493571	2023-03-24	2023.226027
EPI_ISL_17493597	2023-03-24	2023.226027
NODE_0001886	2023-02-28	2023.161484
EPI_ISL_17493592	2023-03-24	2023.226027
EPI_ISL_17493582	2023-03-24	2023.226027
EPI_ISL_17493576	2023-03-24	2023.226027
NODE_0001476	2022-07-16	2022.537650
EPI_ISL_16524092	2022-12-29	2022.993151
NODE_0001894	2022-10-22	2022.806117
EPI_ISL_17581957	2022-12-24	2022.979452
EPI_ISL_16712148	2023-01-17	2023.045205
NODE_0001478	2022-12-05	2022.926534
EPI_ISL_17698019	2023-04-28	2023.321918
NODE_0001480	2022-12-20	2022.969372
NODE_0001898	2023-03-19	2023.212329
EPI_ISL_17494080	2023-03-19	2023.212329
EPI_ISL_17494084	2023-03-20	2023.215068
NODE_0001482	2023-02-09	2023.107554
NODE_0001902	2023-03-11	2023.190411
EPI_ISL_17494087	2023-03-11	2023.190411
NODE_0001903	2023-04-17	2023.291308
EPI_ISL_17698294	2023-05-03	2023.335616
EPI_ISL_17698053	2023-05-03	2023.335616
NODE_0001485	2023-02-10	2023.111876
EPI_ISL_17489837	2023-02-21	2023.141096
NODE_0001486	2023-02-12	2023.116438
EPI_ISL_17170929	2023-02-12	2023.116438
EPI_ISL_17170932	2023-02-12	2023.116438
NODE_0001904	2022-06-04	2022.424513
EPI_ISL_17086554	2023-01-07	2023.017808
EPI_ISL_17086553	2023-01-02	2023.004110
NODE_0001929	2022-11-05	2022.845343
EPI_ISL_16902538	2023-01-26	2023.069863
EPI_ISL_17029085	2023-02-03	2023.091781
NODE_0001931	2022-12-02	2022.919178
EPI_ISL_17086546	2022-12-02	2022.919178
EPI_ISL_17086547	2022-12-02	2022.919178
NODE_0001906	2022-07-22	2022.555777
EPI_ISL_16641626	2022-12-03	2022.921918
NODE_0001908	2022-12-03	2022.921918
EPI_ISL_16641622	2022-12-03	2022.921918
EPI_ISL_16641621	2022-12-03	2022.921918
NODE_0001910	2022-11-05	2022.843984
EPI_ISL_16750674	2022-12-09	2022.938356
EPI_ISL_16327645	2022-12-15	2022.954795
NODE_0001911	2023-01-14	2023.038089
EPI_ISL_17494025	2023-03-23	2023.223288
EPI_ISL_17494023	2023-03-23	2023.223288
NODE_0001912	2022-07-13	2022.530863
EPI_ISL_17879985	2023-05-29	2023.406849
EPI_ISL_17711251	2023-04-25	2023.313699
EPI_ISL_17712580	2023-04-22	2023.305479
NODE_0001919	2023-03-31	2023.243946
EPI_ISL_17655955	2023-05-02	2023.332877
EPI_ISL_17766859	2023-04-18	2023.294521
NODE_0001913	2022-08-10	2022.606088
EPI_ISL_16327661	2022-12-17	2022.960274
NODE_0001914	2022-10-26	2022.817251
EPI_ISL_18320425	2023-01-14	2023.036986
EPI_ISL_17281709	2023-01-17	2023.045205
NODE_0001920	2022-08-28	2022.655227
EPI_ISL_18214559	2023-04-11	2023.275342
NODE_0001921	2022-10-25	2022.816418
NODE_0001922	2023-01-17	2023.043974
EPI_ISL_17619262	2023-04-17	2023.291781
EPI_ISL_18030711	2023-05-19	2023.379452
NODE_0001924	2023-02-01	2023.086877
EPI_ISL_18208091	2023-05-17	2023.373973
EPI_ISL_18214466	2023-04-14	2023.283562
NODE_0001925	2022-12-31	2022.998619
EPI_ISL_17736480	2023-04-13	2023.280822
EPI_ISL_17253640	2023-02-19	2023.135616
NODE_0001932	2022-06-26	2022.483437
EPI_ISL_17086551	2022-12-29	2022.993151
NODE_0001940	2023-02-16	2023.126345
EPI_ISL_17684115	2023-05-01	2023.330137
NODE_0001941	2023-03-15	2023.201549
EPI_ISL_17495315	2023-03-29	2023.239726
EPI_ISL_17495314	2023-03-29	2023.239726
NODE_0001933	2022-12-12	2022.947612
EPI_ISL_17511955	2023-04-03	2023.253425
NODE_0001934	2023-01-07	2023.018524
EPI_ISL_17684289	2023-03-30	2023.242466
NODE_0001935	2023-01-27	2023.073176
NODE_0001936	2023-04-20	2023.300000
EPI_ISL_17618787	2023-04-20	2023.300000
EPI_ISL_17625504	2023-04-26	2023.316438
NODE_0001937	2023-03-15	2023.202115
EPI_ISL_17511951	2023-04-02	2023.250685
EPI_ISL_17511923	2023-03-29	2023.239726
NODE_0001942	2022-08-22	2022.639166
EPI_ISL_17086548	2022-12-03	2022.921918
NODE_0001943	2022-09-11	2022.695424
EPI_ISL_18320432	2023-03-12	2023.193151
NODE_0001944	2022-11-19	2022.883428
EPI_ISL_17766866	2023-03-14	2023.198630
EPI_ISL_17075669	2023-02-07	2023.102740
NODE_0001946	2022-11-19	2022.883428
NODE_0001948	2022-11-30	2022.913739
EPI_ISL_17766855	2023-04-18	2023.294521
EPI_ISL_17104733	2023-02-18	2023.132877
NODE_0001517	2022-12-11	2022.942644
EPI_ISL_17280318	2023-03-05	2023.173973
EPI_ISL_17295404	2023-03-09	2023.184932
NODE_0001949	2022-06-17	2022.460109
EPI_ISL_16750690	2022-12-28	2022.990411
NODE_0001955	2022-08-30	2022.662297
EPI_ISL_17697679	2023-04-25	2023.313699
EPI_ISL_16713266	2022-12-27	2022.987671
EPI_ISL_16713267	2022-12-29	2022.993151
NODE_0001788	2022-06-28	2022.490288
EPI_ISL_16713314	2022-12-20	2022.968493
NODE_0001796	2022-07-04	2022.506351
EPI_ISL_16604437	2022-12-24	2022.979452
NODE_0001520	2022-08-08	2022.600772
EPI_ISL_17618411	2023-04-25	2023.313699
NODE_0001521	2022-09-20	2022.718025
EPI_ISL_16750676	2022-12-15	2022.954795
NODE_0001522	2022-10-03	2022.755080
EPI_ISL_16750702	2022-12-30	2022.995890
NODE_0001952	2023-02-27	2023.158749
EPI_ISL_17633679	2023-04-17	2023.291781
EPI_ISL_17539427	2023-04-05	2023.258904
NODE_0001960	2022-07-10	2022.521975
EPI_ISL_16750672	2022-12-09	2022.938356
NODE_0001961	2022-08-17	2022.626134
NODE_0001969	2022-09-27	2022.738238
EPI_ISL_16713270	2023-01-03	2023.006849
EPI_ISL_16713268	2022-12-29	2022.993151
NODE_0001970	2022-12-24	2022.979313
NODE_0001530	2023-02-07	2023.102740
EPI_ISL_17489910	2023-02-17	2023.130137
EPI_ISL_17170884	2023-02-07	2023.102740
NODE_0001972	2023-01-25	2023.067251
NODE_0001973	2023-02-05	2023.097260
EPI_ISL_17170880	2023-02-05	2023.097260
EPI_ISL_17489914	2023-02-21	2023.141096
NODE_0001533	2023-02-05	2023.097260
EPI_ISL_17489916	2023-02-20	2023.138356
EPI_ISL_17170878	2023-02-05	2023.097260
NODE_0001962	2023-01-18	2023.047802
NODE_0001963	2023-03-09	2023.184735
EPI_ISL_17698098	2023-05-02	2023.332877
EPI_ISL_17697641	2023-05-04	2023.338356
NODE_0001964	2023-03-06	2023.177834
EPI_ISL_17689829	2023-05-10	2023.354795
EPI_ISL_17697790	2023-04-24	2023.310959
EPI_ISL_17697898	2023-04-22	2023.305479
EPI_ISL_17698229	2023-04-24	2023.310959
EPI_ISL_18535341	2023-05-07	2023.346575
NODE_0001976	2022-07-11	2022.525560
NODE_0001981	2022-11-21	2022.888247
EPI_ISL_16750675	2022-12-09	2022.938356
EPI_ISL_16750667	2022-12-02	2022.919178
NODE_0001817	2022-08-23	2022.642458
EPI_ISL_16713264	2022-12-27	2022.987671
EPI_ISL_16750669	2022-12-09	2022.938356
NODE_0001982	2022-10-29	2022.824821
EPI_ISL_17695189	2023-05-08	2023.349315
EPI_ISL_17772236	2023-04-24	2023.310959
NODE_0001984	2023-01-22	2023.059543
EPI_ISL_17704046	2023-05-13	2023.363014
NODE_0001541	2023-02-11	2023.114168
EPI_ISL_17725293	2023-05-09	2023.352055
EPI_ISL_17795331	2023-05-22	2023.387671
NODE_0001987	2023-02-20	2023.137195
EPI_ISL_17689365	2023-05-06	2023.343836
NODE_0001988	2023-03-30	2023.241894
EPI_ISL_17704022	2023-05-10	2023.354795
EPI_ISL_17696878	2023-05-03	2023.335616
EPI_ISL_17645777	2023-04-28	2023.321918
EPI_ISL_17625574	2023-04-26	2023.316438
NODE_0001992	2023-04-22	2023.305479
EPI_ISL_17619180	2023-04-22	2023.305479
EPI_ISL_17625521	2023-04-26	2023.316438
NODE_0001993	2022-08-14	2022.617990
EPI_ISL_17283532	2023-03-01	2023.163014
EPI_ISL_18320416	2023-03-20	2023.215068
EPI_ISL_17811702	2023-06-06	2023.428767
NODE_0001996	2022-10-15	2022.788387
EPI_ISL_16987143	2023-02-08	2023.105479
NODE_0001998	2022-11-14	2022.868722
EPI_ISL_18214470	2023-04-15	2023.286301
EPI_ISL_17836906	2023-06-13	2023.447945
NODE_0001999	2022-12-05	2022.927524
EPI_ISL_17703727	2023-05-02	2023.332877
NODE_0002000	2023-02-19	2023.134693
NODE_0001832	2023-03-05	2023.174475
EPI_ISL_17505626	2023-04-03	2023.253425
NODE_0001550	2023-03-17	2023.207372
EPI_ISL_17505638	2023-04-03	2023.253425
EPI_ISL_17637396	2023-04-15	2023.286301
NODE_0002003	2023-03-07	2023.180639
EPI_ISL_17637374	2023-04-11	2023.275342
NODE_0002011	2023-06-15	2023.453425
EPI_ISL_17836819	2023-06-15	2023.453425
EPI_ISL_17836818	2023-06-15	2023.453425
NODE_0002004	2023-03-30	2023.241902
EPI_ISL_17778613	2023-05-18	2023.376712
EPI_ISL_17714414	2023-05-13	2023.363014
NODE_0002005	2023-04-26	2023.316694
EPI_ISL_17684054	2023-05-05	2023.341096
EPI_ISL_17778688	2023-05-10	2023.354795
NODE_0002008	2023-04-21	2023.301728
EPI_ISL_17684063	2023-05-03	2023.335616
EPI_ISL_17684062	2023-05-03	2023.335616
NODE_0002012	2023-04-07	2023.264214
EPI_ISL_17794944	2023-05-06	2023.343836
EPI_ISL_17794917	2023-05-05	2023.341096
EPI_ISL_17794898	2023-04-28	2023.321918
EPI_ISL_17794897	2023-04-27	2023.319178
EPI_ISL_17794901	2023-04-29	2023.324658
NODE_0002013	2023-04-21	2023.301707
EPI_ISL_17794904	2023-04-30	2023.327397
EPI_ISL_17794307	2023-05-05	2023.341096
NODE_0002018	2022-07-26	2022.566604
EPI_ISL_16376681	2022-12-15	2022.954795
NODE_0002019	2022-09-25	2022.733702
EPI_ISL_17615053	2023-04-10	2023.272603
NODE_0002085	2023-05-08	2023.350662
EPI_ISL_17850162	2023-06-05	2023.426027
EPI_ISL_17850158	2023-06-05	2023.426027
NODE_0002087	2023-05-24	2023.393314
EPI_ISL_17802008	2023-06-03	2023.420548
NODE_0001562	2023-05-31	2023.411690
EPI_ISL_17802004	2023-06-03	2023.420548
NODE_0001563	2023-06-01	2023.415985
EPI_ISL_17802005	2023-06-03	2023.420548
NODE_0001564	2023-06-03	2023.420548
EPI_ISL_17802007	2023-06-03	2023.420548
EPI_ISL_17802006	2023-06-03	2023.420548
NODE_0002089	2022-10-14	2022.784441
EPI_ISL_17712557	2023-05-03	2023.335616
EPI_ISL_16828719	2023-01-24	2023.064384
EPI_ISL_17213326	2023-02-24	2023.149315
EPI_ISL_17682108	2023-04-30	2023.327397
NODE_0002098	2022-11-11	2022.861765
EPI_ISL_17104732	2023-02-17	2023.130137
EPI_ISL_17280157	2023-03-01	2023.163014
NODE_0002099	2022-11-17	2022.876933
EPI_ISL_17808440	2023-04-01	2023.247945
EPI_ISL_17689843	2023-04-21	2023.302740
NODE_0002090	2022-10-30	2022.829014
EPI_ISL_16828720	2023-01-24	2023.064384
EPI_ISL_17289384	2023-03-02	2023.165753
EPI_ISL_18320404	2023-04-03	2023.253425
EPI_ISL_17695191	2023-05-08	2023.349315
NODE_0002020	2022-10-12	2022.779888
EPI_ISL_17492810	2023-03-31	2023.245205
EPI_ISL_17794940	2023-05-05	2023.341096
EPI_ISL_17489400	2023-03-23	2023.223288
EPI_ISL_18009878	2023-05-08	2023.349315
EPI_ISL_17489396	2023-03-25	2023.228767
EPI_ISL_17697922	2023-05-07	2023.346575
NODE_0002021	2023-02-13	2023.118070
NODE_0002022	2023-04-04	2023.255814
EPI_ISL_17744661	2023-05-05	2023.341096
EPI_ISL_17794602	2023-05-09	2023.352055
EPI_ISL_17794793	2023-05-04	2023.338356
NODE_0002024	2023-03-01	2023.163857
EPI_ISL_17539426	2023-04-06	2023.261644
EPI_ISL_17539474	2023-04-17	2023.291781
EPI_ISL_17689825	2023-05-09	2023.352055
EPI_ISL_17714424	2023-05-11	2023.357534
NODE_0002034	2022-10-31	2022.830372
EPI_ISL_17494195	2023-03-28	2023.236986
NODE_0002035	2023-02-01	2023.085027
EPI_ISL_17637435	2023-04-11	2023.275342
NODE_0002036	2023-03-07	2023.179848
EPI_ISL_17637436	2023-04-09	2023.269863
EPI_ISL_17505623	2023-04-03	2023.253425
NODE_0001576	2023-04-01	2023.248862
EPI_ISL_17505621	2023-04-03	2023.253425
NODE_0001577	2023-04-03	2023.253425
EPI_ISL_17505643	2023-04-03	2023.253425
NODE_0001579	2023-04-05	2023.258904
EPI_ISL_17637431	2023-04-05	2023.258904
EPI_ISL_17637433	2023-04-08	2023.267123
NODE_0002040	2023-01-03	2023.006215
NODE_0002042	2023-04-19	2023.296337
EPI_ISL_18009932	2023-05-09	2023.352055
EPI_ISL_18009933	2023-05-09	2023.352055
NODE_0002044	2023-05-09	2023.352055
EPI_ISL_18009931	2023-05-09	2023.352055
EPI_ISL_18009929	2023-05-09	2023.352055
NODE_0002045	2023-02-10	2023.111769
EPI_ISL_17795694	2023-04-26	2023.316438
EPI_ISL_17795692	2023-04-23	2023.308219
NODE_0001584	2023-03-16	2023.204554
EPI_ISL_17637481	2023-04-14	2023.283562
EPI_ISL_17684315	2023-04-03	2023.253425
NODE_0002048	2023-02-19	2023.135312
NODE_0001586	2023-04-09	2023.269514
NODE_0002052	2023-06-06	2023.427674
EPI_ISL_17957115	2023-06-20	2023.467123
EPI_ISL_17957116	2023-06-20	2023.467123
NODE_0001590	2023-05-04	2023.338858
EPI_ISL_17808409	2023-06-06	2023.428767
NODE_0001591	2023-05-06	2023.343836
EPI_ISL_17956915	2023-06-13	2023.447945
EPI_ISL_17696857	2023-05-06	2023.343836
NODE_0002053	2023-03-01	2023.163476
EPI_ISL_17684168	2023-04-30	2023.327397
EPI_ISL_17684109	2023-05-03	2023.335616
EPI_ISL_17735959	2023-05-22	2023.387671
EPI_ISL_17725331	2023-05-08	2023.349315
NODE_0002067	2023-03-29	2023.240470
EPI_ISL_17808269	2023-05-25	2023.395890
EPI_ISL_17714449	2023-05-10	2023.354795
EPI_ISL_17830466	2023-06-07	2023.431507
EPI_ISL_17998799	2023-05-12	2023.360274
NODE_0002071	2023-05-01	2023.330137
EPI_ISL_17684421	2023-05-01	2023.330137
EPI_ISL_17684365	2023-05-02	2023.332877
NODE_0001901	2023-03-15	2023.201823
EPI_ISL_17850769	2023-05-12	2023.360274
NODE_0001595	2023-04-02	2023.251180
EPI_ISL_17808311	2023-05-30	2023.409589
NODE_0001596	2023-04-08	2023.267502
EPI_ISL_17714356	2023-05-08	2023.349315
NODE_0001598	2023-04-08	2023.267502
EPI_ISL_18108868	2023-06-30	2023.494521
NODE_0001599	2023-04-24	2023.311343
EPI_ISL_18040214	2023-05-23	2023.390411
NODE_0001600	2023-05-09	2023.352331
EPI_ISL_17850796	2023-06-07	2023.431507
NODE_0001601	2023-05-11	2023.357534
EPI_ISL_17836487	2023-06-12	2023.445205
EPI_ISL_17718448	2023-05-11	2023.357534
NODE_0002055	2023-03-14	2023.198669
EPI_ISL_17795663	2023-05-03	2023.335616
EPI_ISL_17671916	2023-05-06	2023.343836
EPI_ISL_18108731	2023-06-29	2023.491781
EPI_ISL_17684394	2023-05-06	2023.343836
NODE_0002058	2023-04-04	2023.255084
EPI_ISL_17778745	2023-05-26	2023.398630
EPI_ISL_17850766	2023-06-05	2023.426027
NODE_0002060	2023-05-02	2023.332877
EPI_ISL_17645742	2023-05-02	2023.332877
EPI_ISL_18040207	2023-05-19	2023.379452
NODE_0001605	2023-04-19	2023.297003
EPI_ISL_17778704	2023-05-22	2023.387671
NODE_0001606	2023-04-19	2023.297003
EPI_ISL_17830438	2023-06-08	2023.434247
NODE_0002064	2023-06-14	2023.450776
EPI_ISL_18108790	2023-06-25	2023.480822
EPI_ISL_18108772	2023-07-03	2023.502740
NODE_0002100	2023-01-13	2023.035153
NODE_0002101	2023-03-13	2023.194682
EPI_ISL_17775078	2023-04-25	2023.313699
EPI_ISL_17625385	2023-04-27	2023.319178
EPI_ISL_17801753	2023-05-15	2023.368493
NODE_0001611	2023-03-25	2023.230086
EPI_ISL_18108741	2023-07-19	2023.546575
NODE_0001613	2023-04-22	2023.305756
EPI_ISL_17850507	2023-06-19	2023.464384
EPI_ISL_17689369	2023-05-07	2023.346575
NODE_0002107	2023-03-26	2023.231635
EPI_ISL_18009788	2023-04-27	2023.319178
EPI_ISL_17850492	2023-06-18	2023.461644
EPI_ISL_17988249	2023-05-02	2023.332877
NODE_0002108	2023-04-04	2023.255378
EPI_ISL_17978404	2023-05-30	2023.409589
EPI_ISL_18009771	2023-04-28	2023.321918
EPI_ISL_17744674	2023-05-17	2023.373973
EPI_ISL_17725516	2023-05-12	2023.360274
NODE_0001616	2023-04-07	2023.265090
EPI_ISL_18213301	2023-06-04	2023.423288
NODE_0001617	2023-04-16	2023.289456
EPI_ISL_17808131	2023-05-15	2023.368493
NODE_0001618	2023-04-24	2023.311377
EPI_ISL_18108883	2023-07-20	2023.549315
NODE_0001619	2023-05-11	2023.357534
EPI_ISL_17794047	2023-05-11	2023.357534
EPI_ISL_17988173	2023-05-22	2023.387671
NODE_0002118	2023-02-10	2023.111521
EPI_ISL_17703959	2023-05-09	2023.352055
EPI_ISL_17850711	2023-05-27	2023.401370
EPI_ISL_17951379	2023-05-20	2023.382192
EPI_ISL_17850506	2023-06-19	2023.464384
NODE_0002119	2023-03-12	2023.192877
EPI_ISL_17684355	2023-04-29	2023.324658
EPI_ISL_17850707	2023-06-01	2023.415068
EPI_ISL_17775082	2023-04-26	2023.316438
NODE_0001624	2023-03-25	2023.228005
EPI_ISL_17951318	2023-05-11	2023.357534
EPI_ISL_17850824	2023-06-07	2023.431507
NODE_0002124	2023-04-01	2023.248718
EPI_ISL_17744770	2023-05-19	2023.379452
NODE_0001954	2023-04-21	2023.302740
EPI_ISL_17620340	2023-04-21	2023.302740
NODE_0001626	2023-04-28	2023.321918
EPI_ISL_17684350	2023-04-28	2023.321918
NODE_0001627	2023-05-20	2023.382192
EPI_ISL_18108783	2023-07-03	2023.502740
EPI_ISL_17951345	2023-05-20	2023.382192
NODE_0002131	2023-02-10	2023.111521
EPI_ISL_17951365	2023-05-20	2023.382192
EPI_ISL_17794840	2023-05-06	2023.343836
EPI_ISL_17850706	2023-06-01	2023.415068
EPI_ISL_17850650	2023-05-11	2023.357534
EPI_ISL_18108775	2023-07-04	2023.505479
NODE_0002136	2023-05-19	2023.379452
EPI_ISL_17951401	2023-05-20	2023.382192
EPI_ISL_17730034	2023-05-19	2023.379452
NODE_0001630	2023-05-03	2023.336118
EPI_ISL_17998958	2023-06-14	2023.450685
NODE_0001631	2023-05-05	2023.341096
EPI_ISL_17671908	2023-05-05	2023.341096
EPI_ISL_17998983	2023-06-19	2023.464384
NODE_0002132	2023-03-06	2023.175418
EPI_ISL_18108817	2023-06-27	2023.486301
EPI_ISL_17850722	2023-05-27	2023.401370
NODE_0002134	2023-03-27	2023.234371
EPI_ISL_17811124	2023-06-05	2023.426027
EPI_ISL_17739731	2023-05-23	2023.390411
NODE_0002146	2023-02-21	2023.140557
EPI_ISL_17785174	2023-04-25	2023.313699
EPI_ISL_17794749	2023-05-19	2023.379452
EPI_ISL_18009775	2023-05-02	2023.332877
EPI_ISL_17850245	2023-05-28	2023.404110
EPI_ISL_18074511	2023-07-05	2023.508219
EPI_ISL_17795399	2023-05-24	2023.393151
EPI_ISL_18105577	2023-07-26	2023.565753
NODE_0002154	2023-03-21	2023.218815
EPI_ISL_17794928	2023-05-05	2023.341096
EPI_ISL_17957181	2023-05-24	2023.393151
NODE_0002175	2023-03-26	2023.231699
EPI_ISL_17836640	2023-06-04	2023.423288
EPI_ISL_18009847	2023-05-08	2023.349315
NODE_0002163	2023-03-22	2023.219721
EPI_ISL_17765865	2023-05-01	2023.330137
EPI_ISL_17795316	2023-05-16	2023.371233
NODE_0001971	2023-04-13	2023.280741
EPI_ISL_17718413	2023-05-14	2023.365753
EPI_ISL_17704007	2023-05-12	2023.360274
NODE_0001974	2023-03-11	2023.190917
EPI_ISL_18009846	2023-05-08	2023.349315
NODE_0001975	2023-03-19	2023.213205
EPI_ISL_17739816	2023-05-16	2023.371233
NODE_0001977	2023-03-24	2023.225258
EPI_ISL_17739784	2023-05-22	2023.387671
NODE_0001979	2023-03-25	2023.229748
EPI_ISL_17794953	2023-05-22	2023.387671
NODE_0001980	2023-03-26	2023.232210
EPI_ISL_17957167	2023-05-23	2023.390411
NODE_0001995	2023-03-30	2023.241308
EPI_ISL_17645487	2023-05-04	2023.338356
NODE_0001638	2023-03-30	2023.241308
EPI_ISL_18012362	2023-06-19	2023.464384
NODE_0001640	2023-04-01	2023.248624
EPI_ISL_17819884	2023-05-29	2023.406849
NODE_0001641	2023-04-05	2023.258182
NODE_0002178	2023-06-11	2023.442466
EPI_ISL_17999228	2023-06-11	2023.442466
EPI_ISL_17999242	2023-06-14	2023.450685
NODE_0001643	2023-04-07	2023.263244
EPI_ISL_17703985	2023-05-15	2023.368493
NODE_0001645	2023-04-08	2023.268248
NODE_0002156	2023-05-16	2023.371233
EPI_ISL_17978498	2023-06-02	2023.417808
EPI_ISL_17795705	2023-05-16	2023.371233
NODE_0001647	2023-04-10	2023.273191
EPI_ISL_17729800	2023-05-21	2023.384932
NODE_0001648	2023-04-12	2023.278094
EPI_ISL_17794856	2023-05-23	2023.390411
NODE_0001649	2023-04-14	2023.283031
EPI_ISL_17808339	2023-05-25	2023.395890
NODE_0001651	2023-04-16	2023.288029
EPI_ISL_17794586	2023-05-29	2023.406849
NODE_0001652	2023-04-17	2023.292826
EPI_ISL_17850369	2023-06-06	2023.428767
NODE_0001653	2023-04-19	2023.297260
EPI_ISL_17637503	2023-04-19	2023.297260
NODE_0001654	2023-04-23	2023.308219
EPI_ISL_17625522	2023-04-23	2023.308219
NODE_0001655	2023-04-25	2023.313699
EPI_ISL_17615015	2023-04-25	2023.313699
NODE_0001656	2023-04-28	2023.322107
EPI_ISL_17794516	2023-04-29	2023.324658
NODE_0001658	2023-04-30	2023.326758
EPI_ISL_17645458	2023-05-02	2023.332877
NODE_0001659	2023-05-01	2023.331054
EPI_ISL_17684170	2023-05-02	2023.332877
NODE_0001663	2023-05-03	2023.335616
EPI_ISL_17784890	2023-05-03	2023.335616
EPI_ISL_17816959	2023-05-23	2023.390411
NODE_0002183	2022-03-10	2022.186549
NODE_0002184	2022-10-05	2022.759582
EPI_ISL_18009808	2023-05-04	2023.338356
EPI_ISL_17794931	2023-05-05	2023.341096
NODE_0002239	2023-04-16	2023.289041
EPI_ISL_17547636	2023-04-17	2023.291781
EPI_ISL_17547597	2023-04-16	2023.289041
NODE_0002253	2023-02-27	2023.157585
EPI_ISL_17697562	2023-04-24	2023.310959
EPI_ISL_17808307	2023-05-29	2023.406849
NODE_0002243	2023-02-16	2023.127724
EPI_ISL_17697965	2023-05-02	2023.332877
NODE_0002244	2023-04-26	2023.316438
EPI_ISL_17819855	2023-06-13	2023.447945
EPI_ISL_17785140	2023-04-26	2023.316438
NODE_0002245	2022-11-18	2022.881389
EPI_ISL_17697603	2023-05-01	2023.330137
NODE_0002246	2023-05-16	2023.370265
EPI_ISL_17808368	2023-06-04	2023.423288
EPI_ISL_17778620	2023-05-28	2023.404110
NODE_0002248	2023-02-17	2023.130554
EPI_ISL_17850883	2023-06-12	2023.445205
EPI_ISL_17850854	2023-06-15	2023.453425
EPI_ISL_18111161	2023-08-07	2023.598630
NODE_0002250	2023-04-16	2023.289066
EPI_ISL_18166243	2023-08-16	2023.623288
EPI_ISL_17778626	2023-05-27	2023.401370
NODE_0002210	2022-11-12	2022.865148
EPI_ISL_17697766	2023-05-01	2023.330137
EPI_ISL_18465333	2023-10-13	2023.782192
NODE_0002213	2022-12-14	2022.952618
EPI_ISL_18111191	2023-07-28	2023.571233
NODE_0002214	2023-01-15	2023.040491
EPI_ISL_18166348	2023-08-03	2023.587671
NODE_0002215	2023-05-08	2023.348629
EPI_ISL_18166265	2023-08-17	2023.626027
EPI_ISL_18111249	2023-07-30	2023.576712
NODE_0002216	2023-01-25	2023.065937
NODE_0002217	2023-04-14	2023.282212
EPI_ISL_17697878	2023-05-09	2023.352055
EPI_ISL_18114831	2023-08-11	2023.609589
NODE_0002218	2023-05-18	2023.376210
EPI_ISL_18077691	2023-07-15	2023.535616
NODE_0002219	2023-07-08	2023.516438
EPI_ISL_18067327	2023-07-13	2023.530137
EPI_ISL_18077701	2023-07-08	2023.516438
NODE_0002254	2023-01-10	2023.026951
EPI_ISL_17765839	2023-05-01	2023.330137
EPI_ISL_17487973	2023-03-10	2023.187671
EPI_ISL_17493948	2023-03-31	2023.245205
NODE_0002255	2023-02-27	2023.157569
EPI_ISL_17487856	2023-03-17	2023.206849
NODE_0001689	2023-03-12	2023.193233
EPI_ISL_17487854	2023-03-17	2023.206849
EPI_ISL_17801927	2023-06-07	2023.431507
NODE_0002260	2023-01-25	2023.067693
NODE_0002261	2023-03-21	2023.216440
