,EventTime,Origin,Destination
1008,2023.347937,Jiangxi,Yunnan
1106,2023.347937,Yunnan,Jiangxi
1720,2023.347937,Sichuan,Jiangxi
1891,2023.347937,Jiangsu,Guangdong
1892,2023.347937,Jiangsu,Anhui
934,2023.347947,Hong Kong,Yunnan
1003,2023.347947,Shanghai,Jiangxi
1075,2023.347947,Beijing,Jiangxi
1160,2023.347947,Guangdong,Jiangxi
1161,2023.347947,Guangdong,Jiangxi
1270,2023.347947,Hubei,Sichuan
1377,2023.347947,Jiangsu,Anhui
1391,2023.347947,Yunnan,Anhui
1393,2023.347947,Yunnan,Jiangxi
1395,2023.347947,Hubei,Guangdong
1806,2023.347947,Jiangxi,Fujian
1855,2023.347947,Henan,Jiangsu
1902,2023.347947,Zhejiang,Shanxi
1910,2023.347947,Shanghai,Beijing
1540,2023.347957,Shanghai,Yunnan
2012,2023.347957,Hubei,Beijing
1285,2023.349337,Jiangsu,Hong Kong
1988,2023.349707,Hubei,Jiangsu
1884,2023.350667,Henan,Guangdong
991,2023.350677,Shanghai,Fujian
1060,2023.350677,Liaoning,Jiangxi
1954,2023.350677,Shanghai,Anhui
1026,2023.350687,Sichuan,Hubei
1028,2023.350687,Sichuan,Hubei
1338,2023.350687,Hubei,Anhui
1523,2023.350687,Hubei,Beijing
1812,2023.350687,Shanghai,Guangdong
1865,2023.350687,Henan,Beijing
1859,2023.351767,Hubei,Jiangsu
1403,2023.352137,Hubei,Gansu
1913,2023.353417,Shanghai,Beijing
1005,2023.353427,Shanghai,Guangdong
1218,2023.353437,Jiangsu,Yunnan
1250,2023.353437,Hubei,Jiangxi
1530,2023.353437,Shanghai,Jiangsu
1548,2023.353437,Shanghai,Sichuan
2019,2023.353877,Hubei,Sichuan
1368,2023.354327,Anhui,Beijing
245,2023.356157,Tianjin,Heilongjiang
1746,2023.356157,Hubei,Guangdong
1757,2023.356157,Hubei,Guangdong
1795,2023.356157,Hubei,Beijing
1880,2023.356157,Henan,Beijing
1004,2023.356167,Shanghai,Beijing
1016,2023.356167,Sichuan,Shanghai
1021,2023.356167,Sichuan,Yunnan
1163,2023.356167,Guangdong,Jiangxi
1396,2023.356167,Hubei,Beijing
1715,2023.356167,Yunnan,Shanghai
1201,2023.356177,Guangdong,Heilongjiang
1597,2023.356187,Guangdong,Hong Kong
1614,2023.356187,Beijing,Heilongjiang
1000,2023.357507,Taiwan,Fujian
1049,2023.358897,Liaoning,Fujian
1525,2023.358897,Hubei,Shanxi
1878,2023.358897,Henan,Beijing
1386,2023.358907,Hubei,Beijing
1454,2023.358907,Hubei,Yunnan
1400,2023.359797,Hubei,Henan
1925,2023.360437,Hong Kong,Shanghai
1962,2023.361497,Hubei,Heilongjiang
353,2023.361627,Shanghai,Shanxi
1922,2023.361627,Hong Kong,Guangdong
163,2023.361637,Liaoning,Shanxi
708,2023.361637,Tianjin,Shanxi
992,2023.361637,Shanghai,Fujian
1144,2023.361637,Henan,Shanxi
984,2023.361647,Guangdong,Hong Kong
1476,2023.361647,Hubei,Yunnan
1416,2023.361657,Hubei,Anhui
1511,2023.361657,Hubei,Gansu
1319,2023.361667,Anhui,Shanxi
1611,2023.361667,Anhui,Shanxi
1634,2023.361667,Shanghai,Shanxi
1133,2023.364377,Taiwan,Jiangxi
1721,2023.364377,Sichuan,Yunnan
1767,2023.364377,Hubei,Shanxi
1009,2023.364387,Hong Kong,Yunnan
1053,2023.364387,Liaoning,Shanxi
1498,2023.364387,Shanghai,Jiangsu
1729,2023.364387,Hubei,Shanghai
1832,2023.364387,Hubei,Shanxi
1436,2023.364397,Hubei,Sichuan
1608,2023.364407,Anhui,Yunnan
1398,2023.365677,Yunnan,Henan
1018,2023.367117,Yunnan,Gansu
1045,2023.367117,Jiangsu,Yunnan
1081,2023.367117,Sichuan,Fujian
1723,2023.367117,Sichuan,Yunnan
1242,2023.367137,Hubei,Yunnan
1689,2023.368547,Gansu,Xinjiang
990,2023.369857,Shanghai,Fujian
1803,2023.369857,Jiangxi,Fujian
1828,2023.369857,Hubei,Taiwan
1904,2023.369857,Zhejiang,Shanghai
1352,2023.369867,Sichuan,Yunnan
1516,2023.369867,Shanghai,Hong Kong
1549,2023.369877,Sichuan,Jiangsu
1617,2023.369887,Henan,Taiwan
1906,2023.370127,Shanghai,Henan
1447,2023.370537,Hubei,Yunnan
1808,2023.372607,Hubei,Fujian
1220,2023.372617,Jiangsu,Jiangxi
1550,2023.372617,Sichuan,Yunnan
2032,2023.373507,Hubei,Guangdong
2076,2023.373637,Henan,Hong Kong
262,2023.375337,Liaoning,Yunnan
1047,2023.375337,Jiangsu,Anhui
1162,2023.375337,Guangdong,Shanghai
1724,2023.375337,Sichuan,Shanghai
1797,2023.375337,Hubei,Yunnan
1518,2023.375347,Hubei,Heilongjiang
1568,2023.375347,Anhui,Jiangxi
1784,2023.375347,Hubei,Jiangsu
1984,2023.375347,Hubei,Fujian
1192,2023.375357,Anhui,Shanghai
1576,2023.375357,Hubei,Qinghai
1816,2023.375357,Shanghai,Fujian
1090,2023.378077,Fujian,Jiangsu
1718,2023.378077,Sichuan,Shanghai
1782,2023.378077,Beijing,Jiangsu
1082,2023.378087,Beijing,Heilongjiang
1423,2023.378087,Hubei,Sichuan
1487,2023.378087,Hubei,Jiangxi
1975,2023.378087,Hubei,Gansu
1290,2023.378097,Jiangsu,Anhui
1660,2023.378097,Hubei,Qinghai
1044,2023.380807,Jiangsu,Yunnan
1484,2023.380817,Hubei,Jiangxi
1939,2023.380817,Hubei,Yunnan
1981,2023.380817,Hubei,Henan
1595,2023.380847,Guangdong,Jiangsu
1116,2023.383057,Yunnan,Taiwan
1149,2023.383557,Beijing,Hong Kong
1482,2023.383567,Hubei,Yunnan
1031,2023.386297,Shanghai,Gansu
1062,2023.386297,Liaoning,Shanxi
1070,2023.386297,Beijing,Jiangxi
1983,2023.386297,Hubei,Beijing
1994,2023.386297,Hubei,Gansu
1216,2023.386307,Jiangsu,Shanghai
1297,2023.386307,Jiangsu,Xinjiang
1461,2023.386307,Hubei,Fujian
1529,2023.386307,Shanghai,Jiangsu
1538,2023.386307,Yunnan,Sichuan
1541,2023.386307,Shanghai,Sichuan
1561,2023.386307,Yunnan,Gansu
2014,2023.386307,Guangdong,Beijing
1181,2023.386317,Jiangsu,Shanghai
927,2023.386947,Hong Kong,Shanghai
1670,2023.388627,Shanghai,Henan
1050,2023.389037,Liaoning,Shanxi
1057,2023.389037,Hubei,Shanxi
1059,2023.389037,Liaoning,Shanxi
1950,2023.389037,Hubei,Sichuan
1155,2023.389047,Shanghai,Jiangxi
1563,2023.389047,Anhui,Shanxi
1350,2023.391787,Sichuan,Anhui
1324,2023.391797,Jiangsu,Heilongjiang
2034,2023.394507,Guangdong,Beijing
1084,2023.394517,Hubei,Heilongjiang
1085,2023.394517,Hubei,Jiangxi
1869,2023.394517,Henan,Gansu
1871,2023.394517,Henan,Qinghai
1259,2023.394527,Jiangsu,Jiangxi
1533,2023.394527,Shanghai,Heilongjiang
1543,2023.394527,Shanghai,Jiangsu
1186,2023.394537,Anhui,Jiangsu
1640,2023.394537,Beijing,Heilongjiang
1623,2023.394547,Anhui,Jiangsu
1068,2023.397257,Liaoning,Heilongjiang
1086,2023.397257,Hubei,Henan
1092,2023.397257,Hubei,Jiangxi
1102,2023.397257,Anhui,Henan
1770,2023.397257,Hubei,Gansu
1825,2023.397257,Hubei,Heilongjiang
1023,2023.397267,Sichuan,Gansu
1219,2023.397267,Jiangsu,Yunnan
1262,2023.397267,Hubei,Jiangxi
1532,2023.397267,Shanghai,Sichuan
1248,2023.397277,Jiangsu,Heilongjiang
1252,2023.397277,Hubei,Xinjiang
1320,2023.397277,Anhui,Qinghai
1615,2023.397287,Henan,Gansu
2035,2023.399987,Beijing,Henan
1073,2023.399997,Beijing,Shanghai
1348,2023.399997,Sichuan,Hubei
1481,2023.399997,Hubei,Jiangxi
1677,2023.399997,Hubei,Sichuan
1076,2023.400007,Beijing,Henan
1323,2023.400007,Jiangsu,Henan
1439,2023.400007,Hubei,Sichuan
1499,2023.400007,Shanghai,Henan
1214,2023.400017,Heilongjiang,Anhui
1233,2023.400017,Anhui,Henan
1283,2023.400017,Guangdong,Hong Kong
1294,2023.400017,Jiangsu,Shanghai
1545,2023.400017,Beijing,Yunnan
1603,2023.400017,Henan,Qinghai
1245,2023.400627,Jiangsu,Shanghai
1745,2023.401887,Qinghai,Gansu
1093,2023.402737,Hubei,Yunnan
1226,2023.402747,Jiangsu,Heilongjiang
1966,2023.402747,Jiangsu,Yunnan
1327,2023.402757,Jiangsu,Henan
1779,2023.405467,Beijing,Qinghai
1029,2023.405477,Sichuan,Yunnan
1321,2023.405497,Anhui,Henan
1356,2023.408217,Sichuan,Henan
1470,2023.408217,Jiangsu,Heilongjiang
1446,2023.408227,Hubei,Yunnan
1638,2023.408237,Beijing,Gansu
1606,2023.408247,Shanghai,Sichuan
1655,2023.408247,Hubei,Xinjiang
1364,2023.410947,Sichuan,Yunnan
1071,2023.410957,Beijing,Heilongjiang
1143,2023.410957,Henan,Qinghai
1276,2023.410957,Beijing,Henan
1829,2023.410957,Hubei,Xinjiang
1426,2023.410967,Hubei,Heilongjiang
1581,2023.410977,Shanghai,Henan
2036,2023.413687,Henan,Heilongjiang
1094,2023.413697,Hubei,Jiangxi
1357,2023.413697,Sichuan,Jiangxi
1907,2023.413697,Shanghai,Henan
1993,2023.413697,Hubei,Jiangxi
1999,2023.413697,Hubei,Jiangxi
2024,2023.413697,Hubei,Shanxi
2025,2023.413697,Hubei,Jiangsu
2026,2023.413697,Hubei,Heilongjiang
1263,2023.413707,Hubei,Fujian
1494,2023.413707,Hubei,Shanxi
1243,2023.413717,Jiangsu,Heilongjiang
1138,2023.416427,Taiwan,Yunnan
1496,2023.416437,Hubei,Heilongjiang
1791,2023.416437,Hubei,Shanghai
1020,2023.416447,Sichuan,Yunnan
1229,2023.416447,Jiangsu,Henan
1509,2023.416447,Hubei,Heilongjiang
1528,2023.416447,Shanghai,Heilongjiang
2090,2023.421127,Henan,Sichuan
1737,2023.421917,Liaoning,Shanxi
1747,2023.421917,Hubei,Jiangxi
1756,2023.421917,Anhui,Jiangsu
1765,2023.421917,Zhejiang,Shanxi
1790,2023.421917,Hubei,Jiangxi
1813,2023.421917,Shanghai,Yunnan
1831,2023.421917,Hubei,Sichuan
1868,2023.421917,Henan,Shanxi
1937,2023.421917,Xinjiang,Yunnan
1203,2023.421927,Jiangsu,Anhui
1337,2023.421927,Hubei,Yunnan
1531,2023.421927,Shanghai,Sichuan
2010,2023.421927,Hubei,Gansu
1268,2023.421937,Yunnan,Anhui
1657,2023.421937,Hubei,Jiangxi
1616,2023.421947,Henan,Shanxi
926,2023.422177,Hong Kong,Shanghai
1682,2023.424097,Hubei,Yunnan
1195,2023.424657,Anhui,Fujian
1514,2023.424657,Shanxi,Heilongjiang
1733,2023.427387,Hubei,Qinghai
1772,2023.427387,Hubei,Henan
1781,2023.427387,Beijing,Jiangxi
1593,2023.427407,Shanghai,Yunnan
1046,2023.430127,Jiangsu,Henan
1077,2023.430137,Beijing,Shanghai
1383,2023.430137,Jiangsu,Henan
1479,2023.430137,Jiangsu,Shanghai
1827,2023.430137,Hubei,Qinghai
1908,2023.430137,Shanghai,Henan
1380,2023.430147,Jiangsu,Henan
1618,2023.430157,Taiwan,Yunnan
1631,2023.430157,Hubei,Jiangxi
1067,2023.432877,Liaoning,Shanghai
1228,2023.432877,Yunnan,Fujian
1402,2023.432877,Henan,Anhui
1456,2023.432877,Hubei,Anhui
1814,2023.432877,Shanghai,Jiangxi
1830,2023.432877,Hubei,Heilongjiang
1956,2023.432877,Shanghai,Heilongjiang
1960,2023.432877,Hubei,Gansu
1172,2023.432887,Jiangsu,Fujian
1204,2023.432887,Jiangsu,Heilongjiang
1325,2023.432887,Jiangsu,Heilongjiang
1345,2023.432887,Hubei,Sichuan
1537,2023.432887,Yunnan,Heilongjiang
1139,2023.435597,Taiwan,Fujian
1462,2023.435607,Hubei,Fujian
1932,2023.435607,Hubei,Yunnan
1015,2023.435617,Shanghai,Sichuan
1096,2023.435617,Sichuan,Heilongjiang
1455,2023.435617,Hubei,Heilongjiang
1521,2023.435617,Hubei,Gansu
1852,2023.435617,Henan,Gansu
1866,2023.435617,Henan,Hubei
1271,2023.435627,Hubei,Xinjiang
1547,2023.435627,Shanghai,Heilongjiang
1551,2023.435627,Yunnan,Sichuan
1639,2023.435637,Beijing,Gansu
1120,2023.438347,Zhejiang,Fujian
1054,2023.438357,Liaoning,Yunnan
1273,2023.438357,Henan,Xinjiang
1472,2023.438357,Jiangsu,Zhejiang
1698,2023.438357,Yunnan,Taiwan
1858,2023.438357,Hubei,Jiangxi
1251,2023.438367,Hubei,Yunnan
1298,2023.438367,Xinjiang,Shanghai
1437,2023.438367,Hubei,Zhejiang
1559,2023.438367,Anhui,Hubei
1589,2023.438377,Guangdong,Hong Kong
1666,2023.439247,Hubei,Anhui
1881,2023.441087,Henan,Fujian
1474,2023.441097,Jiangsu,Zhejiang
1847,2023.441097,Hubei,Heilongjiang
1872,2023.441097,Henan,Anhui
1552,2023.441107,Sichuan,Heilongjiang
1254,2023.441117,Fujian,Shanghai
1861,2023.443837,Hubei,Zhejiang
2029,2023.443837,Hubei,Qinghai
1417,2023.443847,Hubei,Yunnan
1441,2023.443847,Hubei,Zhejiang
1431,2023.443857,Hubei,Zhejiang
1645,2023.443857,Hubei,Zhejiang
2096,2023.444877,Henan,Shanghai
1580,2023.445697,Shanghai,Sichuan
1141,2023.446557,Taiwan,Fujian
2048,2023.447367,Henan,Anhui
1089,2023.449317,Fujian,Henan
1485,2023.449317,Hubei,Sichuan
1246,2023.449327,Jiangsu,Henan
1247,2023.449327,Jiangsu,Anhui
1510,2023.449327,Hubei,Sichuan
1776,2023.452047,Jiangxi,Fujian
1842,2023.452047,Anhui,Yunnan
1882,2023.452047,Henan,Fujian
1938,2023.452047,Xinjiang,Heilongjiang
1024,2023.452057,Sichuan,Shanghai
1905,2023.452057,Shanghai,Henan
1982,2023.452057,Hubei,Heilongjiang
1237,2023.452067,Jiangxi,Hubei
1425,2023.452067,Hubei,Heilongjiang
1641,2023.452067,Beijing,Heilongjiang
2011,2023.452067,Hubei,Henan
2070,2023.454127,Henan,Shanxi
993,2023.454787,Taiwan,Shanghai
1110,2023.454787,Beijing,Fujian
1771,2023.454787,Hubei,Hong Kong
1375,2023.454797,Jiangsu,Anhui
1480,2023.454797,Hubei,Zhejiang
1190,2023.454807,Anhui,Fujian
1424,2023.454807,Hubei,Henan
1569,2023.454807,Anhui,Zhejiang
1610,2023.454817,Beijing,Heilongjiang
1646,2023.454817,Hubei,Zhejiang
1064,2023.457537,Hubei,Xinjiang
1491,2023.457537,Hubei,Yunnan
1835,2023.457537,Hubei,Taiwan
1980,2023.457537,Hubei,Gansu
1991,2023.457537,Hubei,Gansu
1295,2023.457547,Jiangsu,Shanghai
1535,2023.457547,Shanghai,Heilongjiang
1557,2023.457547,Henan,Gansu
1626,2023.457547,Jiangsu,Fujian
1971,2023.457547,Hubei,Zhejiang
1033,2023.457617,Yunnan,Xinjiang
2088,2023.460087,Henan,Sichuan
1826,2023.460267,Hubei,Gansu
1275,2023.460277,Beijing,Fujian
1822,2023.460277,Gansu,Zhejiang
1931,2023.460277,Hubei,Zhejiang
995,2023.460287,Jiangsu,Shanghai
1174,2023.460287,Jiangsu,Fujian
1293,2023.461347,Qinghai,Gansu
1566,2023.463007,Anhui,Shanxi
1735,2023.463007,Hubei,Shanxi
1748,2023.463007,Hubei,Shanxi
1926,2023.463007,Hong Kong,Shanxi
1972,2023.463027,Hubei,Zhejiang
1042,2023.468487,Jiangsu,Heilongjiang
1124,2023.468497,Yunnan,Shanghai
1351,2023.468507,Sichuan,Henan
1542,2023.468507,Shanghai,Heilongjiang
1661,2023.468507,Hubei,Heilongjiang
1127,2023.471107,Fujian,Anhui
2033,2023.471217,Guangdong,Anhui
1039,2023.471227,Fujian,Heilongjiang
1051,2023.471227,Liaoning,Heilongjiang
1896,2023.471227,Guangdong,Fujian
1065,2023.471237,Hubei,Xinjiang
1087,2023.471237,Hubei,Henan
1177,2023.471237,Yunnan,Jiangsu
1483,2023.471237,Hubei,Heilongjiang
1870,2023.471237,Henan,Jiangsu
1976,2023.471237,Gansu,Tianjin
1296,2023.471247,Jiangsu,Shanghai
1534,2023.471247,Shanghai,Sichuan
1596,2023.471257,Guangdong,Jiangsu
1741,2023.473967,Qinghai,Shanxi
1150,2023.473977,Beijing,Heilongjiang
1376,2023.473977,Jiangsu,Anhui
1460,2023.473977,Hubei,Xinjiang
1524,2023.473977,Hubei,Henan
1978,2023.473977,Hubei,Jiangsu
1187,2023.473987,Anhui,Fujian
1244,2023.473987,Jiangsu,Hubei
1286,2023.473987,Jiangsu,Hong Kong
1428,2023.473987,Hubei,Shanxi
1435,2023.473987,Hubei,Heilongjiang
1463,2023.476707,Hubei,Xinjiang
1194,2023.476717,Anhui,Jiangsu
1863,2023.476717,Hubei,Jiangsu
1433,2023.476727,Hubei,Shanxi
1604,2023.476737,Henan,Xinjiang
1839,2023.479447,Hong Kong,Xinjiang
1754,2023.482187,Anhui,Shanxi
1458,2023.482197,Hubei,Xinjiang
1963,2023.482197,Heilongjiang,Tianjin
1662,2023.482207,Hubei,Henan
1887,2023.484917,Guangdong,Hong Kong
1973,2023.484937,Hubei,Tianjin
1974,2023.484937,Hubei,Tianjin
2009,2023.484937,Hubei,Shanxi
1656,2023.484957,Hubei,Shanxi
1876,2023.487657,Henan,Hong Kong
1467,2023.487667,Jiangsu,Henan
1935,2023.487667,Heilongjiang,Sichuan
1958,2023.487677,Hubei,Tianjin
1193,2023.487687,Shanghai,Jiangsu
1432,2023.487687,Hubei,Jiangsu
2060,2023.490367,Henan,Hubei
2037,2023.490397,Heilongjiang,Shanxi
1965,2023.490407,Jiangsu,Tianjin
1196,2023.490417,Anhui,Jiangsu
1333,2023.490417,Shanghai,Taiwan
1515,2023.490417,Shanghai,Anhui
1520,2023.490417,Hubei,Xinjiang
1066,2023.493147,Liaoning,Xinjiang
1335,2023.493147,Shanghai,Taiwan
1399,2023.493147,Yunnan,Xinjiang
1471,2023.493147,Jiangsu,Fujian
1690,2023.493147,Gansu,Xinjiang
1987,2023.493147,Hubei,Jiangsu
1820,2023.495887,Gansu,Qinghai
1821,2023.495887,Gansu,Qinghai
1898,2023.495887,Guangdong,Hong Kong
1940,2023.495887,Hubei,Xinjiang
1178,2023.495897,Anhui,Jiangsu
1240,2023.495897,Hubei,Jiangsu
1170,2023.495907,Anhui,Shanghai
1185,2023.495907,Jiangsu,Shanghai
1636,2023.495907,Anhui,Gansu
1600,2023.495917,Henan,Hong Kong
1027,2023.498627,Sichuan,Xinjiang
2001,2023.498627,Hubei,Qinghai
1927,2023.501357,Hong Kong,Taiwan
1941,2023.501367,Hubei,Qinghai
2000,2023.501367,Hubei,Hong Kong
1022,2023.501377,Sichuan,Xinjiang
1526,2023.501377,Hubei,Jiangsu
1888,2023.504097,Guangdong,Hong Kong
1452,2023.504117,Hubei,Jiangsu
1862,2023.504117,Hubei,Xinjiang
1649,2023.504137,Hubei,Taiwan
1760,2023.506847,Jiangxi,Fujian
1621,2023.506877,Anhui,Yunnan
1643,2023.506877,Jiangxi,Fujian
1058,2023.509587,Shanxi,Xinjiang
1860,2023.509587,Jiangsu,Gansu
1933,2023.509587,Hubei,Shanxi
2027,2023.509587,Heilongjiang,Shanxi
1387,2023.509597,Hubei,Xinjiang
1571,2023.509597,Anhui,Fujian
1061,2023.512327,Liaoning,Xinjiang
1497,2023.512327,Hubei,Anhui
1761,2023.512327,Hubei,Xinjiang
1824,2023.512327,Hubei,Sichuan
1449,2023.512337,Yunnan,Xinjiang
1585,2023.512337,Taiwan,Yunnan
1429,2023.512347,Hubei,Shanxi
1647,2023.512357,Hubei,Xinjiang
1650,2023.512357,Hubei,Taiwan
1372,2023.515057,Jiangxi,Henan
1464,2023.515057,Hubei,Sichuan
1951,2023.515057,Hubei,Hong Kong
1072,2023.515067,Beijing,Shanghai
1277,2023.515067,Henan,Jiangsu
1849,2023.515067,Sichuan,Yunnan
1952,2023.515067,Hubei,Yunnan
1955,2023.515067,Shanghai,Yunnan
1989,2023.515067,Jiangsu,Qinghai
2018,2023.515067,Hubei,Jiangsu
1427,2023.515077,Hubei,Jiangsu
1473,2023.516467,Jiangsu,Xinjiang
1347,2023.517807,Sichuan,Fujian
1488,2023.517807,Hubei,Xinjiang
2008,2023.517807,Henan,Shanxi
1389,2023.517817,Hubei,Xinjiang
1444,2023.517817,Hubei,Sichuan
1363,2023.520537,Sichuan,Fujian
1755,2023.520547,Anhui,Hong Kong
1992,2023.520547,Hubei,Guizhou
1632,2023.520567,Hubei,Guizhou
1605,2023.520577,Shanghai,Sichuan
1371,2023.523277,Jiangxi,Xinjiang
1894,2023.523287,Jiangsu,Hong Kong
1602,2023.523307,Henan,Guizhou
1663,2023.523307,Hubei,Hong Kong
1856,2023.526027,Henan,Hong Kong
1996,2023.526027,Gansu,Qinghai
1367,2023.528757,Anhui,Fujian
2077,2023.528757,Hong Kong,Jiangsu
1522,2023.528767,Hubei,Guizhou
1215,2023.528777,Jiangsu,Anhui
1620,2023.528797,Anhui,Hong Kong
2017,2023.529757,Hubei,Gansu
1630,2023.531527,Hubei,Anhui
1493,2023.534247,Hubei,Shanxi
1258,2023.534257,Jiangsu,Anhui
1659,2023.534267,Hubei,Henan
1140,2023.536967,Taiwan,Anhui
1130,2023.536997,Fujian,Shanghai
2099,2023.537227,Henan,Shanghai
1359,2023.539717,Jiangxi,Fujian
2038,2023.539717,Shanxi,Hong Kong
1758,2023.539727,Hubei,Taiwan
1622,2023.539747,Anhui,Henan
1457,2023.542467,Hubei,Henan
1785,2023.545207,Hubei,Taiwan
1238,2023.545217,Jiangxi,Anhui
1407,2023.547957,Hubei,Sichuan
1408,2023.547957,Hubei,Fujian
1875,2023.550677,Henan,Hong Kong
1959,2023.550687,Hubei,Guizhou
1680,2023.552087,Shanghai,Taiwan
1038,2023.553417,Fujian,Xinjiang
1360,2023.553417,Jiangxi,Fujian
1490,2023.553427,Hubei,Sichuan
1867,2023.553427,Henan,Hubei
1264,2023.553437,Fujian,Yunnan
1341,2023.553437,Guangdong,Yunnan
1167,2023.554357,Jiangsu,Henan
1048,2023.556157,Jiangsu,Xinjiang
1382,2023.556167,Jiangsu,Xinjiang
1166,2023.556177,Jiangsu,Henan
1362,2023.556277,Sichuan,Fujian
1577,2023.558917,Hubei,Guizhou
2055,2023.560677,Shanghai,Fujian
1943,2023.561637,Qinghai,Henan
1180,2023.564397,Jiangsu,Henan
1182,2023.564397,Jiangsu,Shanghai
1668,2023.564407,Anhui,Henan
2067,2023.567117,Henan,Shanxi
1705,2023.567127,Sichuan,Shanghai
1188,2023.567137,Anhui,Shanghai
1658,2023.567147,Hubei,Anhui
942,2023.569867,Taiwan,Shanghai
1176,2023.569867,Yunnan,Fujian
1697,2023.569867,Yunnan,Shanghai
1074,2023.572607,Beijing,Shanghai
1189,2023.578097,Anhui,Fujian
1465,2023.580817,Hubei,Henan
1451,2023.580827,Hubei,Shanghai
2068,2023.583557,Henan,Sichuan
1354,2023.583567,Sichuan,Yunnan
1388,2023.583567,Hubei,Henan
1495,2023.583567,Hubei,Fujian
1588,2023.583577,Guangdong,Xinjiang
1624,2023.583587,Jiangsu,Sichuan
1492,2023.586297,Hubei,Anhui
2031,2023.586297,Hubei,Gansu
2089,2023.586307,Henan,Shanghai
1409,2023.586317,Hubei,Yunnan
2071,2023.588257,Shanxi,Hong Kong
1979,2023.589037,Hubei,Henan
1353,2023.589047,Sichuan,Yunnan
2002,2023.589047,Hubei,Henan
1654,2023.589067,Hubei,Anhui
1361,2023.590357,Sichuan,Fujian
1742,2023.591767,Qinghai,Sichuan
1948,2023.591777,Hubei,Xinjiang
1404,2023.591787,Gansu,Henan
1183,2023.591797,Jiangsu,Fujian
1257,2023.591797,Jiangsu,Yunnan
1601,2023.591797,Henan,Sichuan
1648,2023.591807,Hubei,Yunnan
1897,2023.594517,Guangdong,Hong Kong
1915,2023.594517,Guangdong,Shanghai
1406,2023.594527,Hubei,Henan
1505,2023.594527,Shanghai,Taiwan
1969,2023.594527,Hubei,Taiwan
1169,2023.594537,Anhui,Shanghai
1575,2023.594537,Hubei,Yunnan
1774,2023.597247,Anhui,Yunnan
2052,2023.597257,Henan,Yunnan
1667,2023.597277,Anhui,Henan
1711,2023.599987,Hubei,Taiwan
2075,2023.599987,Henan,Guizhou
1565,2023.599997,Anhui,Taiwan
1854,2023.599997,Henan,Taiwan
2028,2023.599997,Hubei,Hong Kong
2080,2023.602737,Hong Kong,Qinghai
1751,2023.605477,Hubei,Fujian
1949,2023.605477,Hubei,Fujian
1459,2023.605487,Hubei,Henan
1486,2023.605487,Hubei,Yunnan
1527,2023.605487,Hubei,Sichuan
2006,2023.605487,Xinjiang,Qinghai
2021,2023.607037,Sichuan,Gansu
1701,2023.608217,Shanghai,Yunnan
2050,2023.608217,Henan,Shanghai
1421,2023.608227,Sichuan,Shanghai
1970,2023.608227,Hubei,Hong Kong
1651,2023.608237,Hubei,Fujian
1777,2023.610007,Jiangxi,Yunnan
1385,2023.610967,Hubei,Sichuan
1986,2023.616437,Hubei,Hong Kong
1115,2023.616447,Guangdong,Shanghai
1998,2023.619177,Hubei,Guizhou
1339,2023.619187,Hubei,Fujian
1379,2023.619187,Jiangsu,Sichuan
2065,2023.619607,Hubei,Henan
1366,2023.620157,Anhui,Gansu
1419,2023.621927,Hubei,Fujian
1899,2023.624647,Shanghai,Taiwan
1468,2023.624657,Jiangsu,Anhui
1241,2023.624667,Hubei,Shanghai
1411,2023.624667,Hubei,Anhui
1381,2023.627407,Jiangsu,Yunnan
2082,2023.630127,Henan,Yunnan
1349,2023.630137,Sichuan,Hubei
1191,2023.630147,Anhui,Shanghai
1292,2023.630147,Qinghai,Gansu
1740,2023.632867,Qinghai,Gansu
1766,2023.632877,Zhejiang,Gansu
2030,2023.632877,Hubei,Gansu
1405,2023.632887,Hubei,Yunnan
1706,2023.638357,Sichuan,Shanghai
1945,2023.638357,Zhejiang,Guizhou
1378,2023.641097,Jiangsu,Sichuan
1430,2023.641117,Hubei,Yunnan
2072,2023.643827,Henan,Hubei
1392,2023.646577,Yunnan,Fujian
2044,2023.652057,Henan,Gansu
1504,2023.652067,Shanghai,Fujian
1374,2023.654797,Jiangsu,Yunnan
2056,2023.654797,Fujian,Shanghai
1762,2023.656717,Hubei,Shanghai
1410,2023.657547,Hubei,Fujian
2003,2023.665667,Hubei,Shanghai
1675,2023.665757,Hubei,Shanghai
2054,2023.665757,Shanghai,Fujian
1443,2023.665767,Jiangxi,Sichuan
2093,2023.668487,Sichuan,Shanghai
1977,2023.673977,Hubei,Hong Kong
1434,2023.676727,Hubei,Fujian
1401,2023.679457,Henan,Hubei
1445,2023.679467,Hubei,Sichuan
1384,2023.682197,Jiangsu,Hubei
2094,2023.682847,Sichuan,Hubei
1123,2023.684927,Yunnan,Shanghai
2083,2023.687657,Henan,Guizhou
2084,2023.687657,Henan,Guizhou
2051,2023.687667,Henan,Guizhou
1763,2023.690407,Hubei,Shanghai
2092,2023.690407,Sichuan,Shanghai
1448,2023.690417,Yunnan,Sichuan
1519,2023.693157,Hubei,Sichuan
1696,2023.698627,Yunnan,Shanghai
1957,2023.698627,Shanghai,Qinghai
2005,2023.698637,Xinjiang,Shanghai
2085,2023.701357,Henan,Shanxi
1704,2023.701367,Sichuan,Shanghai
2020,2023.701367,Sichuan,Gansu
2045,2023.701367,Henan,Shanxi
2095,2023.701367,Henan,Fujian
2081,2023.704097,Henan,Fujian
