,EventTime,Origin,Destination
698,2023.115047,Tianjin,Xinjiang
699,2023.115057,Hong Kong,Taiwan
700,2023.115067,Hainan,Jiangsu
701,2023.115077,Anhui,Shanxi
702,2023.115097,Yunnan,Fujian
703,2023.115987,Beijing,Hainan
704,2023.117297,Shaanxi,Fujian
705,2023.117437,Shanghai,Zhejiang
706,2023.117787,Guangxi,Shandong
707,2023.117787,Jiangsu,Liaoning
708,2023.117787,Jiangxi,Anhui
709,2023.117797,Tianjin,Shandong
710,2023.117797,Guizhou,Tianjin
711,2023.117797,Anhui,Hainan
712,2023.117807,Inner Mongolia,Shandong
713,2023.118617,Shanghai,Jiangsu
714,2023.120167,Jilin,Jiangsu
715,2023.120537,Sichuan,Hainan
716,2023.120537,Hunan,Hainan
717,2023.120557,Jiangsu,Taiwan
718,2023.121027,Hubei,Sichuan
719,2023.121057,Anhui,Shandong
720,2023.121277,Henan,Gansu
721,2023.121497,Inner Mongolia,Chongqing
722,2023.121547,Hong Kong,Zhejiang
723,2023.122607,Hebei,Shanxi
724,2023.123347,Hubei,Zhejiang
725,2023.124137,Hubei,Sichuan
726,2023.124817,Guangdong,Hong Kong
727,2023.124907,Shanghai,Qinghai
728,2023.124917,Shanghai,Hong Kong
729,2023.125537,Shanghai,Hubei
730,2023.126007,Anhui,Tianjin
731,2023.126007,Jiangsu,Hubei
732,2023.126017,Anhui,Beijing
733,2023.126047,Zhejiang,Taiwan
734,2023.127917,Shanghai,Anhui
735,2023.128187,Anhui,Henan
736,2023.128367,Anhui,Shanghai
737,2023.128747,Jilin,Liaoning
738,2023.128747,Anhui,Shaanxi
739,2023.128757,Shanghai,Heilongjiang
740,2023.128757,Anhui,Hebei
741,2023.128757,Inner Mongolia,Anhui
742,2023.129647,Shanghai,Henan
743,2023.131497,Anhui,Hebei
744,2023.131497,Hong Kong,Guangdong
745,2023.133187,Guangxi,Zhejiang
746,2023.133397,Henan,Hubei
747,2023.134207,Jiangsu,Anhui
748,2023.134227,Tianjin,Hainan
749,2023.134237,Hebei,Inner Mongolia
750,2023.134237,Jiangsu,Hebei
751,2023.134337,Hubei,Anhui
752,2023.134567,Yunnan,Beijing
753,2023.135317,Zhejiang,Heilongjiang
754,2023.136967,Shanxi,Jiangsu
755,2023.137337,Yunnan,Shaanxi
756,2023.138847,Hubei,Hong Kong
757,2023.139707,Anhui,Henan
758,2023.139717,Shandong,Hainan
759,2023.139717,Yunnan,Fujian
760,2023.139727,Shaanxi,Jiangxi
761,2023.139727,Taiwan,Hainan
762,2023.139727,Shandong,Hainan
763,2023.139737,Jiangsu,Beijing
764,2023.141547,Taiwan,Jiangsu
765,2023.142167,Shanghai,Sichuan
766,2023.142447,Anhui,Hebei
767,2023.142447,Jiangsu,Henan
768,2023.142457,Taiwan,Hong Kong
769,2023.142457,Zhejiang,Guangdong
770,2023.143427,Shanghai,Henan
771,2023.144077,Shandong,Chongqing
772,2023.145187,Beijing,Henan
773,2023.145207,Qinghai,Gansu
774,2023.146047,Liaoning,Heilongjiang
775,2023.147407,Liaoning,Beijing
776,2023.147897,Yunnan,Tianjin
777,2023.147937,Guangxi,Shaanxi
778,2023.147937,Taiwan,Hubei
779,2023.147947,Tianjin,Liaoning
780,2023.147947,Shanghai,Guangdong
781,2023.147977,Yunnan,Guangdong
782,2023.149207,Jiangsu,Hubei
783,2023.150187,Hunan,Sichuan
784,2023.150377,Jiangsu,Shanghai
785,2023.150667,Anhui,Gansu
786,2023.150677,Shaanxi,Tianjin
787,2023.150677,Tianjin,Shaanxi
788,2023.150677,Hong Kong,Guangdong
789,2023.150677,Hong Kong,Guangdong
790,2023.151167,Hubei,Anhui
791,2023.151627,Shanghai,Yunnan
792,2023.151837,Hubei,Liaoning
793,2023.153407,Jiangsu,Hubei
794,2023.153417,Hebei,Heilongjiang
795,2023.153437,Jiangsu,Shanghai
796,2023.153437,Zhejiang,Taiwan
797,2023.153627,Yunnan,Sichuan
798,2023.154127,Hubei,Yunnan
799,2023.154167,Zhejiang,Shanghai
800,2023.155017,Jiangsu,Hubei
801,2023.155817,Anhui,Jiangsu
802,2023.156137,Jiangsu,Henan
803,2023.156147,Sichuan,Hubei
804,2023.156147,Yunnan,Xinjiang
805,2023.156147,Shanxi,Shandong
806,2023.156157,Sichuan,Xinjiang
807,2023.156157,Jiangsu,Hainan
808,2023.156157,Zhejiang,Shandong
809,2023.156157,Taiwan,Hainan
810,2023.158887,Jiangsu,Yunnan
811,2023.159227,Hubei,Shanghai
812,2023.159627,Hebei,Beijing
813,2023.159637,Hong Kong,Fujian
814,2023.159817,Jilin,Heilongjiang
815,2023.161617,Yunnan,Qinghai
816,2023.161617,Tianjin,Chongqing
817,2023.161627,Yunnan,Gansu
818,2023.161627,Zhejiang,Henan
819,2023.163087,Hubei,Zhejiang
820,2023.164367,Sichuan,Zhejiang
821,2023.164367,Hainan,Yunnan
822,2023.164367,Shanghai,Henan
823,2023.164367,Zhejiang,Yunnan
824,2023.164377,Tianjin,Shanxi
825,2023.164377,Liaoning,Fujian
826,2023.164957,Jiangsu,Qinghai
827,2023.165587,Yunnan,Hong Kong
828,2023.166367,Guangdong,Anhui
829,2023.167107,Sichuan,Yunnan
830,2023.167107,Sichuan,Zhejiang
831,2023.167107,Jiangsu,Heilongjiang
832,2023.167117,Tianjin,Zhejiang
833,2023.167117,Hong Kong,Hubei
834,2023.167447,Sichuan,Shanghai
835,2023.168117,Jiangsu,Guangdong
836,2023.168807,Chongqing,Shanxi
837,2023.169647,Taiwan,Hubei
838,2023.169847,Shanghai,Anhui
839,2023.169847,Tianjin,Beijing
840,2023.172297,Jiangsu,Inner Mongolia
841,2023.172577,Jiangsu,Guangdong
842,2023.172587,Shanghai,Sichuan
843,2023.172597,Sichuan,Gansu
844,2023.172597,Qinghai,Shanxi
845,2023.172597,Hubei,Tianjin
846,2023.172617,Jiangsu,Hubei
847,2023.172827,Shanxi,Heilongjiang
848,2023.174087,Shanghai,Heilongjiang
849,2023.175317,Anhui,Tianjin
850,2023.175317,Beijing,Hainan
851,2023.175327,Sichuan,Hainan
852,2023.175327,Hebei,Guangdong
853,2023.175327,Jiangsu,Hainan
854,2023.175337,Henan,Hainan
855,2023.175337,Shanghai,Henan
856,2023.175337,Yunnan,Anhui
857,2023.175357,Shanghai,Guangdong
858,2023.178237,Shaanxi,Anhui
859,2023.178927,Sichuan,Xinjiang
860,2023.180807,Jiangsu,Zhejiang
861,2023.180817,Yunnan,Shaanxi
862,2023.180837,Jiangsu,Hubei
863,2023.180837,Guangdong,Beijing
864,2023.182427,Jiangsu,Jiangxi
865,2023.183537,Zhejiang,Tianjin
866,2023.183547,Jiangsu,Yunnan
867,2023.183547,Hong Kong,Guangdong
868,2023.183547,Zhejiang,Guangdong
869,2023.183547,Jiangsu,Guangdong
870,2023.186277,Hainan,Henan
871,2023.186297,Guangdong,Hebei
872,2023.186807,Jiangsu,Hubei
873,2023.186937,Beijing,Yunnan
874,2023.187847,Henan,Xinjiang
875,2023.188597,Hubei,Jiangxi
876,2023.189017,Shanghai,Jiangsu
877,2023.189027,Jilin,Liaoning
878,2023.189037,Inner Mongolia,Shanxi
879,2023.191757,Gansu,Hebei
880,2023.191767,Sichuan,Beijing
881,2023.191767,Ningxia,Inner Mongolia
882,2023.191767,Shanghai,Heilongjiang
883,2023.191777,Taiwan,Hong Kong
884,2023.192707,Henan,Sichuan
885,2023.193927,Shanghai,Zhejiang
886,2023.194487,Tianjin,Hebei
887,2023.194497,Shanghai,Shandong
888,2023.194507,Shanghai,Jiangsu
889,2023.194517,Tianjin,Shandong
890,2023.194517,Shanghai,Hubei
891,2023.194537,Jiangsu,Zhejiang
892,2023.194607,Anhui,Liaoning
893,2023.194817,Hong Kong,Sichuan
894,2023.195967,Anhui,Henan
895,2023.196617,Xinjiang,Gansu
896,2023.197237,Tianjin,Guangdong
897,2023.197247,Jiangsu,Zhejiang
898,2023.197257,Hubei,Heilongjiang
899,2023.197257,Hubei,Hebei
900,2023.199997,Liaoning,Anhui
901,2023.200777,Hubei,Beijing
902,2023.200947,Shanghai,Beijing
903,2023.201087,Guangxi,Jiangxi
904,2023.201527,Liaoning,Fujian
905,2023.202537,Hubei,Henan
906,2023.202717,Heilongjiang,Inner Mongolia
907,2023.202717,Shanxi,Guangxi
908,2023.202727,Sichuan,Zhejiang
909,2023.202727,Hebei,Guangdong
910,2023.202727,Inner Mongolia,Shaanxi
911,2023.202727,Jiangxi,Guangxi
912,2023.202737,Tianjin,Zhejiang
913,2023.202737,Zhejiang,Fujian
914,2023.202777,Hong Kong,Shanghai
915,2023.202977,Sichuan,Yunnan
916,2023.203937,Hubei,Xinjiang
917,2023.204427,Jiangsu,Sichuan
918,2023.204707,Shandong,Anhui
919,2023.205077,Jiangsu,Anhui
920,2023.205457,Anhui,Henan
921,2023.205457,Zhejiang,Fujian
922,2023.205467,Anhui,Sichuan
923,2023.205467,Henan,Sichuan
924,2023.205467,Shaanxi,Hebei
925,2023.205467,Yunnan,Fujian
926,2023.205477,Hebei,Gansu
927,2023.208207,Sichuan,Tianjin
928,2023.208487,Hubei,Zhejiang
929,2023.208987,Shanghai,Jiangsu
930,2023.209097,Shanghai,Guangdong
931,2023.210947,Sichuan,Inner Mongolia
932,2023.210947,Tianjin,Jilin
933,2023.210947,Shandong,Hebei
934,2023.210957,Liaoning,Jilin
935,2023.210967,Jiangsu,Inner Mongolia
936,2023.211437,Shanghai,Sichuan
937,2023.213677,Anhui,Shanghai
938,2023.213677,Hebei,Jilin
939,2023.213677,Henan,Hebei
940,2023.213687,Guangxi,Shanghai
941,2023.213687,Inner Mongolia,Jilin
942,2023.213687,Yunnan,Zhejiang
943,2023.213687,Jiangxi,Guangxi
944,2023.213687,Jiangxi,Guangxi
945,2023.213817,Jiangsu,Shanghai
946,2023.216407,Tianjin,Jiangxi
947,2023.216417,Hebei,Jilin
948,2023.216427,Shanghai,Jilin
949,2023.216427,Zhejiang,Jiangsu
950,2023.216427,Sichuan,Shaanxi
951,2023.216427,Inner Mongolia,Jilin
952,2023.216427,Jiangsu,Hubei
953,2023.216927,Anhui,Heilongjiang
954,2023.219167,Shanghai,Inner Mongolia
955,2023.219167,Shanghai,Shaanxi
956,2023.219167,Beijing,Jilin
957,2023.219167,Zhejiang,Jiangsu
958,2023.219167,Guangxi,Hebei
959,2023.219167,Chongqing,Jilin
960,2023.219297,Fujian,Taiwan
961,2023.219487,Hubei,Jiangxi
962,2023.221077,Taiwan,Shanghai
963,2023.221897,Guangdong,Hebei
964,2023.221897,Hebei,Jilin
965,2023.221907,Liaoning,Jilin
966,2023.223017,Hubei,Jiangsu
967,2023.223117,Jiangsu,Yunnan
968,2023.223287,Zhejiang,Beijing
969,2023.223547,Shaanxi,Sichuan
970,2023.224037,Taiwan,Hong Kong
971,2023.224537,Henan,Jiangsu
972,2023.224647,Shaanxi,Hebei
973,2023.224647,Tianjin,Inner Mongolia
974,2023.226367,Hubei,Anhui
975,2023.226567,Beijing,Shanghai
976,2023.226937,Anhui,Hubei
977,2023.227377,Jiangsu,Henan
978,2023.227397,Hubei,Jiangsu
979,2023.227397,Zhejiang,Sichuan
980,2023.227407,Henan,Sichuan
981,2023.228507,Jiangsu,Hubei
982,2023.230117,Sichuan,Xinjiang
983,2023.230127,Beijing,Zhejiang
984,2023.230977,Hong Kong,Anhui
985,2023.231357,Hubei,Jiangxi
986,2023.231467,Hubei,Anhui
987,2023.232107,Beijing,Hubei
988,2023.232187,Hubei,Xinjiang
989,2023.232267,Jiangsu,Shanghai
990,2023.232857,Yunnan,Liaoning
991,2023.232867,Shanxi,Shandong
992,2023.232877,Hubei,Zhejiang
993,2023.233367,Shanghai,Jiangxi
994,2023.234327,Henan,Yunnan
995,2023.235467,Shanghai,Guangdong
996,2023.235597,Beijing,Tianjin
997,2023.235597,Hubei,Henan
998,2023.235607,Xinjiang,Tianjin
999,2023.235607,Guizhou,Guangxi
1000,2023.235607,Taiwan,Yunnan
1001,2023.235607,Hubei,Hebei
1002,2023.235637,Jiangxi,Fujian
1003,2023.237727,Hubei,Jiangxi
1004,2023.238027,Shanghai,Anhui
1005,2023.238327,Tianjin,Jiangxi
1006,2023.238337,Hainan,Hubei
1007,2023.238347,Guangxi,Inner Mongolia
1008,2023.238347,Shaanxi,Hebei
1009,2023.238357,Hubei,Anhui
1010,2023.238477,Fujian,Jiangsu
1011,2023.238827,Guangdong,Shanghai
1012,2023.238977,Hong Kong,Jiangsu
1013,2023.239257,Anhui,Inner Mongolia
1014,2023.241077,Shanghai,Inner Mongolia
1015,2023.241087,Sichuan,Hebei
1016,2023.241087,Shanghai,Taiwan
1017,2023.243817,Shandong,Henan
1018,2023.243817,Chongqing,Inner Mongolia
1019,2023.243817,Gansu,Inner Mongolia
1020,2023.243817,Heilongjiang,Inner Mongolia
1021,2023.243827,Jilin,Liaoning
1022,2023.243837,Hubei,Shanghai
1023,2023.244127,Hubei,Zhejiang
1024,2023.244617,Hubei,Xinjiang
1025,2023.245467,Hubei,Heilongjiang
